"","zip","Boligareal","Vgtet_areal","Grundareal","Rum_vrelser","Antal_plan","Bygger","Ejerudgifter_pr__md_","Pris_m_","Liggetid","Udbetaling","Brutto_ekskl__ejerudgifter","Netto_ekskl__ejerudgifter","Ombygget","Klder","Prisudvikling","pris"
"300",6700,137,170,398,53,2,1933,2181,12929,203,110000,11659,9358,0,82,4,2197930
"301",6700,114,118,389,32,2,1902,2395,21169,98,125000,13388,10746,0,0,0,2497942
"302",6700,124,142,516,43,3,1952,2062,11254,319,80000,8538,6853,0,49,14,1598068
"303",6700,158,198,767,53,2,1939,2425,12111,658,120000,11331,9427,1980,83,9,2397978
"304",6700,155,188,543,84,3,1930,3088,13287,1198,125000,13257,10633,1937,89,17,2497956
"305",4593,103,131,95568,32,1,1969,3920,20573,195,135000,14188,11527,0,0,4,2695063
"306",4593,369,375,2044,85,2,1925,2311,6120,463,115000,12178,9894,1974,0,8,2295000
"307",4593,108,123,887,32,2,1945,1411,2764,386,25000,1820,1479,0,0,23,339972
"308",4863,292,300,3582,84,2,1907,2600,6317,273,95000,10057,8040,1980,0,3,1895100
"309",5600,198,238,5147,75,1,1850,4709,10483,162,125000,13245,10570,1980,0,4,2494954
"310",5600,215,234,2392,54,1,1980,2075,5534,182,65000,6909,5513,0,51,0,1294956
"311",5600,139,161,3480,54,1,1840,1404,13043,137,105000,11161,8907,1984,0,0,2099923
"312",5600,165,200,951,53,1,1980,2324,8975,154,90000,9549,7620,0,0,0,1795000
"313",5600,140,147,821,42,1,1970,1733,7449,139,55000,5854,4671,0,0,9,1095003
"314",5600,180,200,2368,64,3,1900,1683,2375,199,25000,2569,2049,0,9,32,475000
"315",5600,179,185,1252,55,3,1914,1411,9973,1786,95000,9798,7819,1979,8,0,1845005
"316",5600,114,118,125,53,2,1850,1504,16822,130,0,10549,8418,1982,0,0,1984996
"317",5600,98,104,241,43,2,1900,889,3317,1505,25000,1849,1475,0,8,20,344968
"318",5600,162,177,1379,75,1,1910,1888,4379,181,40000,4157,3317,1977,9,3,775083
"319",5600,169,184,539,65,1,1942,1437,2446,134,25000,2434,1942,0,10,0,450064
"320",5600,92,95,530,21,1,1890,1574,8368,206,40000,4269,3406,2004,4,11,794960
"321",5600,230,239,763,65,1,1924,1682,2657,416,35000,3406,2718,1981,5,35,635023
"322",5600,220,197,1070,63,3,1900,1611,3299,680,35000,3490,2785,0,16,11,649903
"323",5600,193,248,23839,64,3,1935,3163,16109,139,0,21164,16891,0,24,0,3995032
"324",5600,100,129,1254,32,1,1966,1935,10039,402,65000,6909,5513,2007,0,7,1295031
"325",5600,158,155,1157,53,2,1975,2224,10290,176,80000,8493,6777,0,0,11,1594950
"326",5600,179,194,1600,64,1,1877,1818,9119,112,90000,9404,7504,2006,0,0,1769086
"327",5600,170,176,1897,54,1,1970,2517,7926,281,70000,7437,5934,0,0,7,1394976
"328",5600,149,151,2950,53,2,1927,2112,6589,580,50000,5325,4249,1980,10,0,994939
"329",5600,197,198,845,75,2,1963,1964,4520,135,45000,4797,3827,1984,0,0,894960
"330",5600,145,183,1194,43,3,1925,1703,6005,93,55000,5876,4688,0,84,0,1098915
"331",5600,206,242,1150,74,1,1926,1912,5764,266,70000,7437,5934,0,59,13,1394888
"332",5600,127,125,884,43,2,1978,1364,5560,1682,35000,3741,2985,0,0,7,695000
"333",5600,125,105,580,43,1,1936,1076,8524,140,45000,4797,3827,0,6,0,895020
"334",5600,84,82,158,32,1,1827,1598,3598,99,25000,1569,1252,1994,0,0,295036
"335",6720,114,111,503,32,2,1852,2337,9441,255,55000,5096,4184,2009,0,13,1047951
"336",6720,139,137,162,54,3,1797,1835,14584,260,0,10606,8516,1966,8,5,1998008
"337",6720,219,231,3852,64,1,1890,2404,12978,107,150000,16547,13289,0,0,6,2997918
"338",6720,198,207,1231,55,2,1890,2626,10135,155,105000,11126,8934,1991,0,7,2097945
"339",6720,220,211,439,63,2,1880,2141,13735,100,145000,15361,12335,1976,0,0,2898085
"340",6720,113,112,408,43,2,1821,1513,17839,377,0,10682,8577,1983,0,13,1997968
"341",6720,174,169,814,63,2,1928,1706,10639,114,90000,9565,7680,0,0,10,1797991
"342",6720,153,156,434,43,2,1805,2883,19218,238,150000,13459,11359,1981,0,0,2998008
"343",6720,173,165,611,54,2,2008,1992,15139,104,125000,13258,10646,0,0,4,2497935
"344",4540,110,117,750,32,1,1953,2103,6795,182,40000,4252,3388,2008,0,16,795015
"345",4540,160,173,75032,43,2,1890,1961,17312,234,150000,15822,12611,1976,0,8,2994976
"346",4540,179,184,704,54,2,1995,2264,13560,119,125000,12336,10074,0,0,0,2495040
"347",9640,147,170,550,54,3,1910,1014,2324,142,25000,1946,1584,0,10,0,395080
"348",9640,92,100,850,32,1,1964,1343,4950,157,25000,2676,2128,0,0,0,495000
"349",9640,122,133,658,43,2,1931,1062,2248,315,25000,1592,1266,0,0,24,298984
"350",9640,182,191,333,53,3,1912,1335,2592,162,25000,2348,1937,1979,10,0,495072
"351",9640,119,152,763,55,2,1942,1044,3914,343,30000,3212,2555,0,49,0,594928
"352",9640,130,137,801,43,1,1969,1137,5073,125,35000,3431,2795,0,0,0,695001
"353",9640,117,138,817,43,3,1930,1354,5065,221,35000,3525,2872,0,40,7,698970
"354",9640,120,159,1488,43,2,1912,1666,3994,342,35000,2875,2409,1981,0,0,635046
"355",9640,94,144,862,53,3,1937,972,2396,100,25000,1847,1470,0,94,13,345024
"356",4173,132,143,891,32,2,1922,2045,12552,140,90000,9759,7787,1978,3,0,1794936
"357",4173,96,110,934,31,1,1877,1640,7227,1032,40000,4252,3389,1960,0,11,794970
"358",4173,166,197,151963,64,1,1939,1831,22817,86,225000,23611,18825,0,96,0,4494949
"359",9690,98,108,827,32,1,1945,1245,4167,1695,25000,2228,1822,1959,12,14,450036
"360",9690,211,210,8699,42,2,1936,1380,1381,1024,25000,1409,1153,0,0,36,290010
"361",9690,150,301,4559,54,1,1800,1882,2309,560,35000,3516,2879,0,0,13,695009
"362",9690,137,163,27025,65,1,1922,1488,5061,123,45000,4411,3530,1986,0,0,824943
"363",9690,136,153,1183,54,2,1964,1272,3987,1886,35000,2988,2444,2000,32,0,610011
"364",9690,136,152,1089,43,1,1976,787,3849,253,30000,3148,2519,0,0,12,585048
"365",9690,110,119,1855,32,2,1946,1240,3403,303,25000,2043,1673,1977,5,9,404957
"366",9690,113,136,997,54,1,1910,941,1801,154,25000,1290,1032,1979,3,17,244936
"367",9690,143,162,3048,74,2,1912,1089,2932,324,25000,2403,1967,1979,0,13,474984
"368",9690,135,146,258,43,2,1908,985,4623,263,35000,3328,2725,1962,0,13,674958
"369",9690,110,120,742,43,2,1883,875,3708,469,25000,2407,1924,0,0,10,444960
"370",9690,115,120,618,43,1,1966,1199,5625,382,35000,3320,2715,0,0,0,675000
"371",9690,126,154,1000,53,2,1951,1302,3571,219,30000,2950,2360,1989,70,0,549934
"372",9690,227,221,2700,42,1,1925,1531,2036,557,25000,2228,1822,1979,0,23,449956
"373",9690,170,188,1288,54,3,1954,1431,4495,91,45000,4274,3501,1972,42,0,845060
"374",9690,83,89,104,32,2,1885,806,7584,450,35000,3320,2715,0,0,0,674976
"375",8762,130,141,600,64,2,1947,1278,4596,129,35000,3482,2800,0,0,0,648036
"376",4591,129,143,1264,44,1,2005,1982,11154,535,80000,7762,6444,0,0,3,1595022
"377",4591,94,98,583,33,2,1902,1594,8673,152,45000,4047,3402,0,0,0,849954
"378",7000,195,193,985,74,2,1976,2390,16036,239,155000,16349,13150,0,0,5,3094948
"379",7000,137,148,833,54,1,1976,1852,8750,125,65000,6903,5548,0,0,7,1295000
"380",7000,385,386,2760,105,3,1750,3306,16826,86,325000,37369,29502,1987,10,0,6494836
"381",7000,100,123,763,53,3,1950,2121,12967,169,80000,8486,6820,1976,50,6,1594941
"382",7000,106,150,450,42,2,1936,2057,15300,84,115000,12178,9788,0,106,4,2295000
"383",7000,249,267,1393,75,3,1917,3623,27940,176,375000,40937,32937,2019,0,7,7459980
"384",7000,173,260,1837,32,2,2005,6166,53827,111,0,68751,56573,0,169,0,13995020
"385",7000,130,137,1405,54,2,1930,1387,7263,113,50000,5343,4380,0,4,17,995031
"386",7000,182,187,802,76,1,1998,2358,13342,123,125000,13234,10637,2007,0,7,2494954
"387",7000,240,237,944,74,2,1898,2521,8418,196,0,9313,7760,1998,0,2,1995066
"388",7000,121,162,713,54,2,1964,2459,16636,133,135000,14222,11431,1967,91,7,2695032
"389",7000,139,175,731,43,3,1961,2262,11400,174,0,10601,8527,0,87,2,1995000
"390",7000,201,208,813,65,2,1974,1661,9591,620,0,10640,8558,0,6,5,1994928
"391",7000,170,182,791,54,1,1960,2241,18544,136,170000,17869,14363,1967,0,0,3375008
"392",7000,140,149,880,43,2,1985,2996,16745,84,125000,13234,10637,0,0,4,2495005
"393",7000,92,117,982,32,3,1950,2204,10214,156,60000,6379,5127,1959,66,25,1195038
"394",7000,120,121,725,53,2,1900,1890,9050,450,55000,5143,4284,1971,0,8,1095050
"395",7000,141,145,410,43,2,1901,1372,10655,146,80000,8207,6596,1997,0,3,1544975
"396",7000,246,249,1192,95,2,1930,5994,40141,436,0,52764,42446,1999,0,9,9995109
"397",7000,210,222,3039,64,1,1967,8552,38288,0,425000,45207,36367,1999,0,0,8499936
"398",2000,181,201,800,54,1,1954,8742,72139,189,725000,76323,63098,0,55,0,14499939
"399",2000,206,225,424,63,1,1918,7764,124000,99,1395000,147338,121891,0,118,7,27900000
"400",2000,251,291,461,107,1,1876,6968,80756,134,1175000,125332,103690,1912,123,13,23499996
"401",2000,136,151,131,42,1,1930,2792,52967,0,0,43897,36320,0,0,0,7998017
"402",9900,152,163,797,43,1,1963,1295,3037,162,25000,2694,2149,1971,0,0,495031
"403",9900,108,115,195,52,3,1910,1627,6043,687,35000,3754,2995,0,24,13,694945
"404",9900,71,108,465,21,2,1957,1393,4583,111,25000,2694,2149,1967,71,6,494964
"405",9900,62,66,523,21,1,1941,1183,5985,234,25000,2124,1694,0,0,12,395010
"406",9900,114,118,767,43,1,1966,1171,5492,499,35000,3491,2785,0,0,0,648056
"407",5871,162,219,3447,65,2,1869,2445,8420,563,95000,9771,7786,1963,0,8,1843980
"408",5871,171,177,696,43,2,1900,1266,7565,465,70000,7109,5665,0,0,0,1339005
"409",5871,201,239,1810,75,3,1936,2385,3661,424,45000,4675,3725,1978,97,12,874979
"410",4250,125,131,805,54,1,1968,1630,10649,104,70000,7431,5994,0,0,6,1395019
"411",4250,119,131,1043,43,1,1906,2133,12939,111,85000,8989,7251,1998,0,0,1695009
"412",7884,250,245,503,65,3,1900,987,2020,1396,25000,2517,2065,1992,4,0,494900
"413",7884,185,234,1932,86,2,1905,1129,2543,121,30000,3206,2571,1986,0,0,595062
"414",4621,101,111,1349,32,2,1918,3664,25180,93,140000,14770,11908,0,0,7,2794980
"415",9631,98,117,763,33,3,1952,1161,4231,202,25000,2525,2057,0,58,29,495027
"416",9631,163,167,788,66,3,1940,1104,3563,177,30000,2824,2329,1985,10,0,595021
"417",5591,114,138,779,43,1,1947,1466,6268,288,45000,4605,3689,0,70,0,864984
"418",5591,197,217,8352,63,3,1748,3450,6889,329,75000,8171,6553,2002,17,6,1494913
"419",5591,180,209,1868,53,1,1897,1639,3804,1219,40000,4266,3418,1974,0,11,795036
"420",5591,96,130,1754,42,3,1906,1614,7654,323,50000,5323,4265,0,20,9,995020
"421",5591,155,154,1093,43,2,1875,1280,5812,558,45000,4823,3867,1966,0,6,895048
"422",2820,227,266,1008,64,2,1937,7208,56372,157,750000,86510,69663,1962,103,12,14994952
"423",2820,229,235,789,94,2,1922,4839,32957,113,390000,40856,33442,1963,14,9,7744895
"424",2820,120,129,955,43,2,1931,4359,51899,147,335000,35131,28755,0,24,11,6694971
"425",4532,123,145,5000,31,1,1962,2420,10310,143,75000,7931,6386,0,0,0,1494950
"426",9260,96,122,538,43,3,1926,1416,4082,210,25000,2702,2171,1972,64,0,498004
"427",7323,141,148,962,54,1,1968,1876,5270,276,40000,4289,3516,0,0,2,779960
"428",8983,92,142,2321,32,2,1900,1531,2430,1477,25000,1844,1478,0,0,8,345060
"429",8983,98,109,1000,33,3,1960,1434,5917,311,35000,3482,2792,0,30,17,644953
"430",8983,105,118,408,43,2,1917,1336,5068,351,30000,3229,2589,1976,0,20,598024
"431",8983,155,166,963,66,2,1977,1756,4187,269,35000,3762,3017,0,0,13,695042
"432",8983,155,152,359,53,2,1850,1442,4243,387,35000,3199,2623,1998,0,0,644936
"433",8983,129,139,935,43,1,1875,1376,4640,298,35000,3222,2643,0,0,0,644960
"434",5620,148,154,591,54,3,1875,1057,5032,441,40000,3868,3163,1989,0,0,774928
"435",5620,216,213,808,87,2,1969,2374,10094,539,110000,10607,8677,1976,0,2,2150022
"436",5620,198,222,1321,65,3,1976,2110,7185,107,80000,8541,6826,2009,0,3,1595070
"437",5620,146,163,782,66,3,1926,1476,7945,203,65000,6888,5500,1991,7,0,1295035
"438",5620,95,119,822,43,3,1955,1372,8824,111,55000,5262,4304,0,56,0,1050056
"439",5620,175,190,1084,64,2,1966,1554,5237,723,50000,4470,3755,1974,40,9,995030
"440",5620,202,269,7286,64,1,1877,2647,5186,125,70000,7452,5955,1989,4,0,1395034
"441",5620,122,164,700,64,3,1956,1549,4238,430,35000,3144,2640,1973,90,13,695032
"442",5620,174,186,1791,44,3,1938,1771,5349,333,50000,5314,4246,0,9,17,994914
"443",5620,162,187,1701,43,2,1870,1955,7460,140,70000,7491,5986,1977,0,0,1395020
"444",5620,211,201,2180,86,1,1910,1406,8184,198,85000,8723,6965,2004,0,0,1644984
"445",5620,150,193,526,44,3,1930,1320,6865,164,70000,7046,5631,0,90,4,1324945
"446",5620,237,232,8303,75,2,1902,1556,8599,408,0,10592,8465,2009,0,19,1994968
"447",5620,164,183,508,75,3,1917,1595,9809,164,90000,9549,7625,1998,32,5,1795047
"448",5620,89,92,720,32,1,1963,1253,6467,104,30000,2992,2445,0,0,0,594964
"449",5620,166,197,3020,43,2,1700,2077,6345,849,65000,6784,5422,1965,0,24,1249965
"450",6752,163,181,1152,54,1,2000,1362,8829,163,80000,8572,6902,0,0,6,1598049
"451",2600,93,100,914,32,1,1960,3977,32950,104,165000,17395,14247,1973,0,11,3295000
"452",4171,136,176,947,43,1,1972,2381,10199,122,90000,9516,7676,0,0,5,1795024
"453",4171,169,177,867,53,1,1972,2384,11271,347,0,10568,8525,1980,0,5,1994967
"454",4171,110,112,619,43,2,1920,1830,13348,232,75000,7915,6384,1975,0,6,1494976
"455",4171,124,126,569,43,1,1962,2086,12659,268,80000,7949,6561,1976,0,0,1595034
"456",4171,173,170,662,53,2,2002,2088,13500,94,115000,12184,9836,2003,0,0,2295000
"457",4171,217,220,1728,43,2,1995,2796,15886,156,175000,18544,14972,2003,0,0,3494920
"458",6690,190,271,49251,86,2,1912,2392,9576,100,130000,12865,10565,0,0,0,2595096
"459",4281,90,98,381,52,2,1966,1855,14235,483,70000,7431,6037,0,0,7,1395030
"460",4281,128,135,797,43,3,1941,1746,7963,178,55000,5736,4660,0,15,2,1075005
"461",6510,109,124,716,21,1,1951,959,3629,141,25000,2434,1939,0,0,9,449996
"462",6510,130,164,948,43,3,1937,1471,5457,322,45000,4801,3830,1979,100,0,894948
"463",6510,112,152,1057,53,3,1948,1203,4572,440,35000,3745,2987,1983,69,5,694944
"464",6510,129,132,831,43,1,1965,1266,5871,95,40000,4161,3320,1978,0,0,774972
"465",6510,153,162,822,54,1,1957,1479,4321,179,35000,3772,3009,1974,0,0,700002
"466",6510,135,164,665,42,2,1965,1529,4567,161,40000,4012,3198,1979,36,6,748988
"467",6510,84,108,800,32,2,1961,1063,6435,227,35000,3721,2966,0,50,0,694980
"468",6510,143,150,873,53,2,1949,1472,7300,256,55000,5858,4674,1991,0,0,1095000
"469",6510,171,185,1295,64,2,1913,939,3649,213,35000,3633,2898,0,0,0,675065
"470",6300,167,169,1000,76,1,1965,2574,8846,188,75000,7968,6396,0,0,6,1494974
"471",6300,138,145,1138,64,1,1857,1823,5483,130,40000,4271,3427,0,10,0,795035
"472",6771,152,160,20000,53,3,1937,1999,7188,407,60000,5773,4740,1977,20,23,1150080
"473",6771,400,387,2525,1111,2,1780,2100,4646,287,90000,9532,7645,2006,0,0,1798002
"474",8500,131,164,800,43,3,1928,1703,4543,2626,40000,4349,3408,0,85,12,745052
"475",8500,204,216,1226,43,2,1900,1734,3694,100,40000,4673,3662,1973,0,0,797904
"476",2670,150,179,740,64,1,1965,3472,23156,92,210000,21763,17708,0,60,6,4144924
"477",2670,133,137,750,43,1,1978,3344,29161,240,0,21156,17227,0,0,2,3995057
"478",2670,138,151,748,65,2,1966,3810,28775,121,220000,22916,18646,2014,0,3,4345025
"479",2670,140,152,719,53,1,1973,3316,26283,93,0,21069,17143,0,0,7,3995016
"480",4571,65,93,1414,32,1,1850,1460,5914,133,30000,2707,2209,1939,0,0,550002
"481",7200,241,169,502,66,2,1939,1618,3846,295,35000,3523,2842,0,87,0,649974
"482",7200,91,97,472,55,3,1936,700,7990,380,40000,4352,3548,0,3,3,775030
"483",5892,154,174,1599,64,3,1777,1829,5718,277,50000,4494,3769,1978,12,0,994932
"484",5892,95,102,998,44,1,1999,1550,10735,415,55000,5833,4647,0,0,8,1094970
"485",3760,107,136,720,32,3,1928,1306,4963,302,35000,3615,2886,0,10,12,674968
"486",5884,120,149,620,53,3,1931,1412,5000,212,40000,3492,2887,1974,60,0,745000
"487",5683,154,165,630,54,1,1910,1128,3333,100,30000,2764,2259,0,0,0,549945
